乙,"second of 10 heavenly stems 十天干; second in order; letter ""B"" or roman ""II"" in list ""A, B, C"", or ""I, II, III"" etc; second party (in legal contract, usually 乙方|乙方[yi3 fang1], as opposed to 甲方|甲方[jia3 fang1]); ethyl; bent; winding; radical in Chinese characters (Kangxi radical 5)",
以,to use as; according to; because of,
以便,so that; so as to; in order to,
以后,after; later; afterwards; following; later on; in the future,
以及,as well as; too; and,
已经,already,
以来,since (a previous event),
以免,in order to avoid; so as not to,
以前,before; formerly; previous; ago,
以往,in the past; formerly,
以为,to believe; to think; to consider; to be under the impression,
以至,down to; up to; to such an extent as to ... (also written 以至於|以至于[yi3 zhi4 yu2]),
以致,to such an extent as to; down to; up to,
椅子,"chair; CL:把[ba3],套[tao4]",
亿,a hundred million; calculate,
亦,also,
翼,wing,
异常,exceptional; abnormal; an anomaly,
意见,"idea; opinion; suggestion; objection; complaint; CL:點|点[dian3],條|条[tiao2]",
毅力,perseverance; willpower,
意料,to anticipate; to expect; to reckon ahead,
议论,to comment; to talk about; to discuss; discussion; CL:個|个[ge4],
毅然,firmly; resolutely; without hesitation,
意识,consciousness; awareness; consciously (i.e. deliberately); to be aware,
艺术,art; CL:種|种[zhong3],
意思,idea; opinion; meaning; wish; desire; CL:個|个[ge4],
意图,intent; intention; intend; schematic diagram,
意外,unexpected; accident; mishap; CL:個|个[ge4],
意味着,to signify; to mean; to imply,
义务,duty; obligation; commitment; volunteer duty; CL:項|项[xiang4]; mandatory; voluntary,
意向,disposition,
意义,meaning; significance; CL:個|个[ge4],
意志,will; willpower; determination; CL:個|个[ge4],
抑制,to inhibit; to keep down; to suppress,
阴,overcast (weather); cloudy; shady; Yin (the negative principle of Yin and Yang); negative (electric.); feminine; moon; implicit; hidden; genitalia,
因此,thus; consequently; as a result,
因而,"therefore; as a result; thus; and as a result, ...",
阴谋,plot; conspiracy,
因素,element; factor; CL:個|个[ge4],
因为,because; owing to; on account of,
音响,speakers or speaker (electronic); acoustics; sound field (in a room or theater),
音乐,"music; CL:張|张[zhang1],曲[qu3],段[duan4]",
银,silver; silver-colored; relating to money or currency,
银行,"bank; CL:家[jia1],個|个[ge4]",
隐蔽,to conceal; to hide; covert; under cover,
引导,to guide; to lead; to conduct; introduction,
隐患,a danger concealed within sth; hidden damage; misfortune not visible from the surface,
饮料,drink; beverage,
隐瞒,to conceal; to hide (a taboo subject); to cover up the truth,
引起,to give rise to; to lead to; to cause; to arouse,
引擎,engine (transliteration),
饮食,food and drink,
隐私,secrets; sth one hopes to conceal,
引用,to quote; to cite; to recommend; to appoint,
隐约,vague; faint; indistinct,
印刷,print,
印象,impression; reflection; perception; CL:個|个[ge4],
婴儿,infant; baby; CL:個|个[ge4]; lead (Pb),
应该,ought to; should; must,
英俊,handsome,
英明,wise; brilliant,
英雄,hero; CL:個|个[ge4],
英勇,bravery; gallant; valiant,
赢,to beat; to win; to profit,
迎接,to meet; to welcome; to greet,
盈利,profit; gain,
迎面,directly; head-on (collision); in one's face (of wind),
荧屏,fluorescent screen; TV screen,
营养,nutrition; nourishment; CL:種|种[zhong3],
营业,to do business; to trade,
影响,an influence; an effect; to influence; to affect (usually adversely); to disturb; CL:股[gu3],
影子,shadow; reflection; CL:個|个[ge4],
硬,hard; stiff; strong; firm; to manage to do sth with difficulty; good (quality); able (person),
硬币,a coin; CL:枚[mei2],
应酬,social niceties; social interaction; a dinner party,
应付,to deal with; to cope,
硬件,hardware,
应聘,to accept a job offer; to apply for an advertised position,
应邀,at sb's invitation; on invitation,
应用,to use; to apply; application; applicable,
拥抱,to embrace; to hug,
拥护,to endorse; to support,
拥挤,to crowd,
庸俗,filthy; vulgar; debased,
拥有,to have; to possess,
勇敢,brave; courageous,
永恒,eternal; everlasting; fig. to pass into eternity (i.e. to die),
勇气,courage; valor,
涌现,to emerge in large numbers; to spring up; to emerge prominently,
勇于,to dare to; to be brave enough to,
永远,forever; eternal,
踊跃,to leap; to jump; eager; enthusiastically,
用,to use; to employ; to have to; to eat or drink; expense or outlay; usefulness; hence; therefore,
用功,diligent; industrious (in one's studies); to study hard; to make great effort,
用户,user; consumer; subscriber; customer,
用途,use; application,
优点,merit; benefit; strong point; advantage; CL:個|个[ge4],
优惠,preferential; favorable,
悠久,established; long,
优美,graceful; fine; elegant,
幽默,humor; humorous,
优胜劣汰,survival of the fittest,
优势,superiority; dominance; advantage,
优先,priority,
优秀,outstanding; excellent,
优异,exceptional; outstandingly good,
忧郁,sullen; depressed; melancholy; dejected,
优越,superior; superiority,
由,to follow; from; it is for...to; reason; cause; because of; due to; to; to leave it (to sb); by (introduces passive verb),
邮局,"post office; CL:家[jia1],個|个[ge4]",
游览,to go sight-seeing; to tour; to visit; CL:次[ci4],
油腻,grease; greasy food; oily; rich (of food); fatty; greasy and dirty; a slippery character,
油漆,oil paints; lacquer; to paint; CL:層|层[ceng2],
尤其,especially; particularly,
犹如,similar to; appearing to be,
游戏,game; play; CL:場|场[chang3],
游泳,swim,
由于,due to; as a result of; thanks to; owing to; since; because,
犹豫,to hesitate,
油炸,to deep fry,
有,to have; there is; there are; to exist; to be,
友好,friendly; amicable,
有利,advantageous; to have advantages; favorable,
有名,famous; well-known,
有趣,interesting; fascinating; amusing,
有条不紊,regular and thorough (idiom); methodically arranged,
友谊,companionship; fellowship; friendship,
又,(once) again; also; both... and...; again,
右边,"right side; right, to the right",
幼儿园,kindergarten; nursery school,
诱惑,to entice; to lure; to induce; to attract,
幼稚,young; childish; naive,
鱼,"fish; CL:條|条[tiao2],尾[wei3]",
愚蠢,silly; stupid,
愉快,cheerful; cheerily; delightful; pleasant; pleasantly; pleasing; happy; delighted,
娱乐,to entertain; to amuse; entertainment; recreation; amusement; hobby; fun; joy,
舆论,public opinion,
愚昧,ignorant; uneducated,
渔民,fisherman; fisher folk,
于是,thereupon; as a result; consequently; thus; hence,
与,to give; to help; to get along with; and; with,
语法,grammar,
羽毛球,shuttlecock; badminton; CL:個|个[ge4],
与其,"rather than...; 與其|与其 A 不如|不如 B (rather than A, better to B)",
语气,tone; manner of speaking; mood; CL:個|个[ge4],
与日俱增,to increase steadily; to grow with each passing day,
羽绒服,down garment,
语言,"language; CL:門|门[men2],種|种[zhong3]",
予以,to give; to impose; to apply,
宇宙,universe; cosmos,
愈,heal; the more...the more; to recover; better,
熨,reconciled; smooth,
预报,forecast,
遇到,to meet; to run into; to come across,
预订,to place an order; to book ahead,
预防,to prevent; to take precautions against; to protect; to guard against; precautionary; prophylactic,
预料,to forecast; to anticipate; expectation,
玉米,corn; maize; CL:粒[li4],
预期,expect; expected,
预赛,preliminary competition; to hold preliminary heats,
预算,budget,
欲望,desire; longing; appetite; craving,
预习,to prepare a lesson,
预先,beforehand; prior,
预言,to predict; prophecy,
寓言,fable; CL:則|则[ze2],
预兆,omen; prognosis (in medicine),
冤枉,hatred; injustice; bad luck; unjust treatment; wronged; not worthwhile,
圆,circle; round; circular; spherical; (of the moon) full; unit of Chinese currency (Yuan); tactful; to justify,
元,first; primary; basic,
元旦,New Year's Day,
原告,complainant; plaintiff,
缘故,reason; cause,
原来,original; former; originally; formerly; at first; so... actually,
原理,principle; theory,
原谅,to excuse; to forgive; to pardon,
原料,raw material; CL:個|个[ge4],
园林,gardens; park; landscape garden,
圆满,satisfactory,
源泉,fountainhead; well-spring; water source; fig. origin,
原始,first; original; primitive; original (document etc),
元首,head of state,
元素,element; element of a set; chemical element,
原先,former; original,
元宵节,"Lantern festival, the final event of the Spring festival 春節|春节, on 15th of first month of the lunar calendar",
原因,cause; origin; root cause; reason; CL:個|个[ge4],
原则,principle; doctrine; CL:個|个[ge4],
远,far; distant; remote,
愿望,desire; wish; CL:個|个[ge4],
愿意,to wish; to want; ready; willing (to do sth),
约会,"appointment; engagement; date; CL:次[ci4],個|个[ge4]",
约束,to restrict; to limit to; to constrain; restriction; constraint,
月,"moon; month; CL:個|个[ge4],輪|轮[lun2]",
越,to exceed; to climb over; to surpass; the more... the more,
阅读,to read; reading,
岳父,"wife's father, father-in-law",
月亮,moon,
乐谱,a musical score; sheet music,
晕,confused; dizzy; giddy; faint; swoon; lose consciousness; pass out,
云,cloud; CL:朵[duo3],
允许,to permit; to allow,
蕴藏,to hold in store; to contain (untapped reserves etc),
运动,movement; campaign; CL: 場|场[chang3]; sports,
酝酿,(of alcohol) to ferment; (of a crisis) to be brewing; to mull over (an issue); to hold exploratory discussions,
运气,luck (good or bad),
运输,transport; haulage; transit; CL:個|个[ge4],
运算,(mathematical) operation,
运行,be in motion; to move; to run,
运用,to use; to put to use,
孕育,"to be pregnant; to produce offspring; to nurture (a development, school of thought, artwork etc); fig. replete with (culture etc)",
砸,smash; smashed; to fail; to get it wrong,
杂技,acrobatics; CL:場|场[chang3],
杂交,a hybrid,
杂志,"magazine; CL:本[ben3],份[fen4],期[qi1]",
咋,(dialect) why; how; what,
灾害,disastrous damage; scourge; CL:個|个[ge4],
灾难,disaster; catastrophe,
栽培,to grow; to cultivate,
宰,to slaughter livestock; to govern or rule; to cheat customers; Imperial official in dynastic China,
再,"again; once more; re-; second; another; then (after sth, and not until then)",
在,(located) at; (to be) in; to exist; in the middle of doing sth; (indicating an action in progress),
在乎,determined by; to care about; to mind,
再见,goodbye; see you again later,
再接再厉,to continue the struggle (idiom); to persist; unremitting efforts,
再三,over and over again; again and again,
在意,to care about; to mind,
咱们,we or us (including both the speaker and the person(s) spoken to); I or me; you,
攒,to accumulate; to amass; to hoard; to save,
赞成,approve; endorse,
赞美,admire; applause; praise; to eulogize,
暂且,for now; for the time being; temporarily,
暂时,temporary; provisional; for the time being,
赞叹,to sigh or gasp in admiration; high praise,
赞同,to approve of; to endorse; (vote) in favor; trad. also written 贊同,
赞扬,to praise; to approve of; to show approval,
赞助,to support; to assist; sponsor,
脏,dirty,
糟糕,too bad; how terrible; what bad luck; terrible; bad,
遭受,"to suffer; to sustain (loss, misfortune)",
糟蹋,to waste; to wreck; to despoil; to abuse; to slander; to insult; to defile; to trample on,
遭殃,to suffer a calamity,
遭遇,to meet with; to encounter; (bitter) experience,
早上,early morning; CL:個|个[ge4]; Good morning!,
造成,to bring about; to create; to cause,
造反,rebel; revolt,
造型,modeling; mold-making; model or mold; molding,
噪音,rumble; noise; static,
则,conjunction used to express contrast with a previous sentence or clause; standard; norm; rule; to imitate; to follow; then; principle; classifier for written items (such as an official statement),
责备,to blame; to criticize sb,
责怪,to blame; to rebuke,
责任,responsibility; blame; duty; CL:個|个[ge4],
贼,thief; wily; deceitful; evil; extremely; disagreeably,
怎么,how?; what?; why?,
怎么样,how?; how about?; how was it?; how are things?,
